bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,book_genre,genres.children,"genres.comics, graphic","genres.fantasy, paranormal",genres.fiction,"genres.history, historical fiction, biography","genres.mystery, thriller, crime",genres.non-fiction,genres.poetry,genres.romance,genres.young-adult,Months_Until_Today,co-authors,author_rating,book_format,audio 0 book 1
13077588,"Vampire Knight, Vol. 15",Matsuri Hino,4.23,1421549476,9.78142E+12,eng,192,3434,66,2012-11-06,VIZ Media,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,130,,4.2,book,1
15813564,The Freedom Star,Jeff  Andrews,4.02,985722606,9.78099E+12,eng,338,109,24,2012-07-30,Eiger Press,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,134,,3.94,book,1
981835,"The Wizardry Consulted (Wiz, #4)",Rick Cook,3.9,671877003,9.78067E+12,eng,282,710,10,1995-12-01,baen,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,333,,3.89,book,1
18300115,The Dreams of Teddy Schreck,John M. McNamara,3.75,1491280832,7.81491E+11,eng,256,3,2,2013-08-04,CreateSpace,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,121,,4.28,book,1
817015,"Through Wolf's Eyes (Firekeeper Saga, #1)",Jane Lindskold,3.95,312874278,9.78031E+12,eng,594,40,5,2001-08-18,Tor Books,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,265,,3.92,book,1
13389138,Pastoralia,George Saunders,4.11,1101569255,9.7811E+12,eng,208,189,22,2001-06-01,Riverhead Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,267,,3.97,book,1
1604784,John Stott: The Making of a Leader: A Biography of the Early Years,Timothy Dudley-Smith,4.1,830822070,9.78083E+12,eng,2,36,4,1999-06-04,IVP Books,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,291,,4.19,book,1
833256,"The House of the Red Slayer (The Sorrowful Mysteries of Brother Athelstan, #2)",Paul Doherty,4.11,747238472,9.78075E+12,eng,288,341,15,1992-09-03,Headline,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,372,,3.98,book,1
16108220,The Adventures of koko and Joey Family,Karen Below,5.0,1479219673,9.78148E+12,eng,24,3,2,2012-09-13,CreateSpace,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,132,,5.0,book,1
16131604,"Kira, Daughter of the Moon",Beth Trissel,4.07,1612174191,9.78161E+12,eng,336,22,8,2012-10-08,"The Wild Rose Press, Inc.","genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,131,,3.94,book,1
8076654,"Die Maurin (Die Maurin, #1)",Lea Korte,4.18,3426502305,9.78343E+12,ger,672,28,8,2010-02-01,Knaur,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,163,,4.0,book,1
16365934,The Bees,Carol Ann Duffy,3.84,330442457,9.78033E+12,eng,84,99,13,2012-09-27,Picador,genres.poetry,0,0,0,0,0,0,0,1,0,0,132,,3.99,book,1
7531478,Scars,Cheryl Rainfield,4.17,193481332X,9.78193E+12,eng,248,12614,936,2010-03-24,Westside Books,genres.young-adult,0,0,0,0,0,0,0,0,0,1,162,,4.13,book,1
5971466,The Vampire's Quest (Valorian Chronicles #4),Vivi Anna,4.1,373618085,9.78037E+12,eng,279,154,10,2009-04-01,Silhouette Books,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,173,,3.71,book,1
103216,"Undaunted Courage: Meriwether Lewis, Thomas Jefferson, and the Opening of the American West",Stephen E. Ambrose,4.22,684826976,9.78068E+12,eng,521,1691,218,1997-06-02,Simon  Schuster,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,315,,4.23,book,1
27235876,"??, ????? ????",bagnari,3.0,8959138711,9.78896E+12,kor,356,1,1,2015-01-30,wijeudeomhauseu,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,104,,3.0,book,1
30108640,La lettrice scomparsa,Fabio Stassi,3.48,8838935238,9.78884E+12,ita,288,100,26,2016-05-12,Sellerio,genres.fiction,0,0,0,1,0,0,0,0,0,0,88,,3.71,book,1
7717338,The Forever Queen (Saxon #2),Helen Hollick,3.69,1402240686,9.7814E+12,eng,635,2843,304,2010-12-10,Sourcebooks Landmark,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,153,,3.89,book,1
35834175,"The Grave's a Fine and Private Place (Flavia de Luce, #9)",Alan Bradley,4.18,345540018,9.78035E+12,eng,384,1,1,2018-01-30,Random House,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,68,,3.95,book,1
4213149,"I, Weapon",Charles W. Runyon,3.04,445041277,9.78045E+12,eng,252,16,4,1977-12-01,Popular Library,genres.fiction,0,0,0,1,0,0,0,0,0,0,549,,3.73,book,1
29900472,Luckson: A Dream Walker Novel,Daniel Nanto,4.41,1530909783,9.78153E+12,eng,318,13,8,2016-04-04,Createspace Independent Publishing Platform,genres.fiction,0,0,0,1,0,0,0,0,0,0,89,,4.48,book,1
21845487,"Where Fault Lies: A Survivor's Story of Game, Shame & Blame",Carrie May Lucas,3.99,615886914,9.78062E+12,eng,326,17,15,2014-05-31,"Lucky Publishing, Seattle",genres.non-fiction,0,0,0,0,0,0,1,0,0,0,112,,3.99,book,1
18137668,"Tuo per sempre (Capital Theatre, #2.5)",Lisa Kleypas,3.63,8865083433,9.78887E+12,ita,122,88,11,2013-06-27,Leggereditore,genres.romance,0,0,0,0,0,0,0,0,1,0,123,,4.03,book,1
8576631,"Isaiah's Haven (Legacy, #2)",N.J. Walters,4.04,1609281489,9.78161E+12,eng,296,850,36,2010-08-03,"Samhain Publishing, Ltd.","genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,157,,3.88,book,1
32182678,Fragile Like Us,Sara  Barnard,3.84,1481486101,9.78148E+12,eng,416,8,3,2017-07-18,Simon Pulse,genres.young-adult,0,0,0,0,0,0,0,0,0,1,74,,3.92,book,1
33384783,The Secret Garden,Frances Hodgson Burnett,4.12,8195552,9.78001E+12,eng,256,1,1,2017-06-01,William Collins,genres.children,1,0,0,0,0,0,0,0,0,0,75,,4.13,book,1
989226,"The Sirens of Surrentum (The Roman Mysteries, #11)",Caroline Lawrence,4.0,1596430842,9.7816E+12,eng,259,577,22,2007-05-01,Roaring Brook Press,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,196,,3.94,book,1
34408403,Swift for the Sun,Karen Bovenmyer,4.21,1634777646,9.78163E+12,eng,230,25,15,2017-03-27,Dreamspinner Press,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,78,,4.37,book,1
23931413,The Road of Darkness,Zoe Ambler,3.67,990870502,9.78099E+12,eng,345,3,3,2014-12-15,Zoe Ambler,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,105,,3.67,book,1
6544214,Beneath the Lion's Gaze,Maaza Mengiste,3.87,393071766,9.78039E+12,eng,308,1416,216,2010-01-11,W. W. Norton & Company,genres.fiction,0,0,0,1,0,0,0,0,0,0,164,,3.88,book,1
7713775,"The Hollow Crown (Crosspointe Chronicles, #4)",Diana Pharaoh Francis,4.09,451463390,9.78045E+12,eng,400,157,9,2010-06-01,Roc,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,159,,3.87,book,1
31742324,Seven Days in May,Kim Izzo,3.75,1443453498,9.78144E+12,eng,356,176,65,2017-05-02,HarperCollins Publishers,genres.fiction,0,0,0,1,0,0,0,0,0,0,76,,3.17,book,1
30523372,"La joya (La ciudad solitaria, #1)",Amy Ewing,3.87,9877471213,9.78988E+12,spa,400,115,57,2016-08-01,V&R Editoras,genres.young-adult,0,0,0,0,0,0,0,0,0,1,85,,3.91,book,1
25927085,Pride and Prejudice: Disdain and Deception,Denise O'Hara,3.66,1515056244,9.78152E+12,eng,132,2,2,2015-07-12,CreateSpace Independent Publishing Platform,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,98,,3.84,book,1
25026403,"Starfall (Starflight, #2)",Melissa Landers,3.56,148475025X,9.78148E+12,eng,368,1126,245,2017-02-07,Disney-Hyperion,genres.young-adult,0,0,0,0,0,0,0,0,0,1,79,,3.93,book,1
1604091,Churchill: The Unexpected Hero,Paul Addison,3.74,199279349,9.7802E+12,eng,320,70,17,2005-01-24,"Oxford University Press, USA","genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,224,,3.69,book,1
254510,The Scientific Study of Dreams,G. William Domhoff,3.68,1557989354,9.78156E+12,eng,209,22,3,2002-12-04,American Psychological Association,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,249,,3.9,book,1
547207,"Sunset Limited (Dave Robicheaux, #10)",James Lee Burke,4.06,440223989,9.78044E+12,eng,416,220,19,1999-07-06,Island Books,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,290,,4.08,book,1
6492737,Hiobs Br der,Rebecca Gable,4.14,3431037917,9.78343E+12,ger,907,625,22,2009-10-10,Ehrenwirth,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,167,,4.23,book,1
26212981,Milan,Simi K. Rao,2.9,1517142865,9.78152E+12,eng,158,33,19,2015-08-31,"Kando Books, Createspace",genres.romance,0,0,0,0,0,0,0,0,1,0,97,,3.47,book,1
20926235,"Binding the Shadows (Arcadia Bell, #3)",Jenn Bennett,4.17,1476786240,9.78148E+12,eng,384,8,1,2014-04-12,Gallery Books,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,113,,3.96,book,1
12837068,The Casting,Joyce Shor Johnson,4.24,983824010,9.78098E+12,eng,212,18,10,2012-04-01,Pugalicious Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,137,,3.98,book,1
15984818,Bloodchild: And Other Stories,Octavia E. Butler,4.3,1453263667,9.78145E+12,eng,145,83,19,2012-07-24,Open Road Media Sci-Fi  Fantasy,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,134,,4.14,book,1
25851560,"Beat (Life on Stage, #2)",Vi Keeland,4.15,1514336340,9.78151E+12,eng,300,45,4,2015-06-16,Createspace,genres.romance,0,0,0,0,0,0,0,0,1,0,99,,4.15,book,1
7614747,"Venom (Elemental Assassin, #3)",Jennifer Estep,4.16,1439148015,9.78144E+12,eng,389,17928,717,2010-09-28,Pocket Books,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,156,,4.06,book,1
18823781,"Fallen Crest High (Fallen Crest High, #1)",Tijan,4.12,1480225649,9.78148E+12,eng,374,61,15,2012-11-18,Createspace Independent Publishing Platform,genres.romance,0,0,0,0,0,0,0,0,1,0,130,,4.19,book,1
18849801,An Involuntary Spy (Involuntary Spy #1),Kenneth Eade,3.64,1492909777,9.78149E+12,eng,322,82,29,2013-11-18,Times Square Publishing,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,118,,3.97,book,1
16058483,Tragic (Butch Karp #25),Robert K. Tanenbaum,3.77,1451635559,9.78145E+12,eng,400,374,66,2013-08-13,Gallery Books,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,121,,3.91,book,1
11396282,"The True Adventures of the World's Greatest Stuntman: My Life as Indiana Jones, James Bond, Superman, and Other Movie Heroes",Vic Armstrong,3.6,085768793X,9.78086E+12,eng,0,25,10,2011-05-30,Titan Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,148,,3.61,book,1
15708838,Sockerd den,Unni Lindell,3.52,9186675885,9.78919E+12,swe,444,25,1,2011-11-23,Pocketforlaget,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,142,,3.49,book,1
15751631,Smoke (Imogene Duckworthy Mystery #2),Kaye George,4.0,1478146494,9.78148E+12,eng,282,13,4,2012-07-02,Createspace Independent Publishing Platform,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,134,,3.87,book,1
23631057,"NOT A BOOK: The Capo: Riccardo (Stud Mafia, #2)",NOT A BOOK,4.08,992524970,9.78099E+12,eng,314,227,60,2015-04-30,Aimie Jennison,genres.romance,0,0,0,0,0,0,0,0,1,0,101,,4.05,book,1
6371355,Hawk Channel Chase,Tom Corcoran,4.18,978894979,9.78098E+12,eng,324,156,12,2009-03-06,Ketch & Yawl Press,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,174,,4.0,book,1
30658435,One Day We'll All Be Dead and None of This Will Matter,Scaachi Koul,3.78,385685351,9.78039E+12,eng,241,3402,470,2017-03-07,Doubleday Canada,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,78,,3.78,book,1
2284914,Fianc  at Her Fingertips,Kathleen Bacus,3.31,505527340,9.78051E+12,eng,303,129,22,2008-05-01,Love Spell,genres.romance,0,0,0,0,0,0,0,0,1,0,184,,3.97,book,1
674320,"The Broken Blade (Dark Sun: Chronicles of Athas, #3)",Simon Hawke,3.65,786901373,9.78079E+12,eng,303,232,3,1995-05-23,TSR,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,340,,3.76,book,1
12954712,Down and Out in Manhattan,Irene Magers,3.71,984121137,9.78098E+12,eng,235,7,6,2011-11-15,Shady Tree Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,142,,3.76,book,1
3401232,The Other Side of Silence,Bill Pronzini,3.42,802717136,9.7808E+12,eng,224,246,40,2008-09-30,Walker Books,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,180,,3.65,book,1
3485185,"Best Thought, Worst Thought: Aphorisms on Art, Sex, Work and Death",Don Paterson,3.67,1555975054,9.78156E+12,eng,148,33,10,2008-08-05,Graywolf Press,genres.poetry,0,0,0,0,0,0,0,1,0,0,181,,3.86,book,1
25603992,"The Amazing Adventures of Solly and Harry: Up, up and Away",Greg Hibbins,4.14,993274714,9.78099E+12,eng,44,4,2,2015-04-24,Caracal Books,genres.children,1,0,0,0,0,0,0,0,0,0,101,,3.7,book,1
16049621,Always Watching,Chevy Stevens,3.69,1250031893,9.78125E+12,eng,352,27,11,2013-06-18,St. Martin's Press,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,123,,3.91,book,1
766224,"Winter Fire (Malloren, #6)",Jo Beverley,3.71,451210654,9.78045E+12,eng,320,835,42,2003-10-28,Signet,genres.romance,0,0,0,0,0,0,0,0,1,0,239,,3.75,book,1
7162611,"Le retour (Journal d'un vampire, #3)",L.J. Smith,3.57,2012017630,9.78201E+12,fre,521,182,5,2010-02-03,Black Moon,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,163,,3.89,book,1
2655878,The Barbecue! Bible,Steven Raichlen,4.16,761149430,9.78076E+12,eng,556,184,3,2008-05-28,Workman Publishing Company,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,184,,4.08,book,1
3206036,My Rotten Redheaded Older Brother,Patricia Polacco,4.29,671727516,9.78067E+12,eng,32,31,9,1994-09-01,Simon  Schuster/Paula Wiseman Books,genres.children,1,0,0,0,0,0,0,0,0,0,348,,4.35,book,1
14861541,The Re-Enchantment of Morality: Wisdom for a Troubled World,Richard Harries,3.6,281059470,9.78028E+12,eng,182,5,2,2008-12-01,Society for Promoting Christian Knowledge,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,177,,3.87,book,1
6877120,Just After Sunset,Stephen King,3.86,340992999,9.78034E+12,eng,526,185,21,2009-09-03,Hodder,genres.fiction,0,0,0,1,0,0,0,0,0,0,168,,4.01,book,1
911918,"His Wicked Promise (MacKay, #2)",Samantha James,3.7,380805871,9.78038E+12,eng,384,508,26,2000-09-05,Avon,genres.romance,0,0,0,0,0,0,0,0,1,0,276,,3.81,book,1
19365705,"The Girl of His Dreams (Commissario Brunetti, #17)",Donna Leon,3.76,1555849032,9.78156E+12,eng,272,182,3,2008-05-01,Atlantic Monthly Press,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,184,,3.85,book,1
12861173,"It's Not Shakespeare (It's Not Shakespeare, #1)",Amy Lane,3.81,1613722001,9.78161E+12,eng,174,1406,158,2011-11-09,Dreamspinner Press,genres.romance,0,0,0,0,0,0,0,0,1,0,142,,4.03,book,1
17934516,The Itty Bitty Kitty Committee: The Ultimate Guide to All Things Kitten,Laurie Cinotto,4.2,1596439378,9.7816E+12,eng,128,76,28,2014-03-11,Roaring Brook Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,114,,4.21,book,1
33262548,"The Ruhr Problem, an Independent Rhineland-Westphalia: Lecture Delivered in February, 1923, at Angers, Nantes, Lorient, Saint-Nazaire and La Roche-Sur-Yon",Maurice Schwob,3.0,1334440778,9.78133E+12,eng,32,1,1,2016-11-29,Forgotten Books,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,82,,3.5,book,1
27216723,Where the River Parts,Radhika Swarup,4.09,1910124761,9.78191E+12,eng,288,64,34,2016-02-18,Sandstone Press Ltd,genres.fiction,0,0,0,1,0,0,0,0,0,0,91,,4.09,book,1
15842158,Carnival of Souls,Melissa Marr,3.69,7476302,9.78001E+12,eng,306,226,58,2012-07-31,HarperCollins UK,genres.young-adult,0,0,0,0,0,0,0,0,0,1,134,,3.76,book,1
20416195,Extra Miles,Ashish Negi,4.08,9383562099,9.78938E+12,eng,106,12,8,2013-12-04,Leadstart Publishing Pvt Ltd,genres.fiction,0,0,0,1,0,0,0,0,0,0,117,,4.08,book,1
1925667,Dick Turpin: Legends and Lies,Terry Deary,3.17,1842994565,9.78184E+12,eng,56,6,3,2007-03-09,Barrington Stoke,genres.children,1,0,0,0,0,0,0,0,0,0,198,,3.96,book,1
32920022,Dangerous Ground: My Friendship with a Serial Killer,M. William Phelps,3.61,1496709527,9.7815E+12,eng,353,114,35,2017-07-25,Kensington Publishing Corporation,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,74,,3.8,book,1
25391779,Au nord de Folly-sur-mer,Tanya Anne Crosby,3.77,069238796X,9.78069E+12,fre,294,7,1,2015-06-05,Oliver-Heber Books,genres.romance,0,0,0,0,0,0,0,0,1,0,99,,3.85,book,1
10447914,Chasing Fire,Nora Roberts,4.09,1101513780,9.7811E+12,eng,480,146,39,2011-04-01,Jove Books,genres.romance,0,0,0,0,0,0,0,0,1,0,149,,4.08,book,1
1258750,Golem 100,Alfred Bester,3.15,330262580,9.78033E+12,eng,383,17,1,1981-02-13,Pan Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,511,,4.06,book,1
25279165,The Swans of Fifth Avenue,Melanie Benjamin,3.58,345528697,9.78035E+12,eng,368,14599,2262,2016-01-26,Delacorte Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,92,,3.77,book,1
29396681,The Tyack & Frayne Mysteries (books #1-3),Harper Fox,4.57,1519622449,9.78152E+12,eng,438,14,2,2016-02-24,Createspace Independent Publishing Platform,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,91,,4.0,book,1
16171308,Cascade,Maryanne O'Hara,3.59,143123513,9.78014E+12,eng,384,66,19,2013-04-30,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,125,,3.6,book,1
18692426,Finding Gordon Lipschitz,Shane Finkelstein,3.78,1492363251,9.78149E+12,eng,278,31,14,2013-10-21,NOLA Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,119,,3.76,book,1
10183813,A Song for My Mother,Kat Martin,3.34,1593156561,9.78159E+12,eng,224,204,53,2011-04-05,Vanguard Press,genres.romance,0,0,0,0,0,0,0,0,1,0,149,,3.94,book,1
6832080,Power Play,Julie Cannon,3.56,1602821259,9.7816E+12,eng,262,174,2,2009-11-17,Bold Strokes Books,genres.romance,0,0,0,0,0,0,0,0,1,0,166,,3.74,book,1
18170267,Shapes,Xavier Deneux,4.41,1452117276,9.78145E+12,eng,20,55,10,2014-05-27,Chronicle Books,genres.children,1,0,0,0,0,0,0,0,0,0,112,,4.0,book,1
861058,"The Campaigners (The Morland Dynasty, #14)",Cynthia Harrod-Eagles,4.25,751506516,9.78075E+12,eng,580,225,7,1995-08-01,"Little, Brown Book Group","genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,337,,4.08,book,1
871514,"Five Run Away Together (Famous Five, #3)",Enid Blyton,4.04,034068108X,9.78034E+12,eng,202,205,21,1997-03-19,Hodder Children's Books,genres.children,1,0,0,0,0,0,0,0,0,0,318,,4.04,book,1
15786825,Shadow Man: A Biography of Lewis Miles Archer,Gabriel Blackwell,4.67,1937865023,9.78194E+12,eng,288,33,10,2012-11-12,Civil Coping Mechanisms,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,130,,4.38,book,1
21430091,Rain (Undead Rain #1),Shaun Harbinger,3.73,149606352X,9.7815E+12,eng,228,148,26,2014-03-07,Createspace,genres.fiction,0,0,0,1,0,0,0,0,0,0,114,,3.95,book,1
17571575,Norman Mailer: A Double Life,J. Michael Lennon,4.02,1439150192,9.78144E+12,eng,960,104,20,2013-10-15,Simon & Schuster,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,119,,3.67,book,1
34338904,Die letzten Tage der Nacht,Graham Moore,4.13,3847906240,9.78385E+12,ger,464,51,13,2017-02-16,Eichborn Verlag,genres.fiction,0,0,0,1,0,0,0,0,0,0,79,,3.92,book,1
6048788,El Mandar n,Eca de Queiros,3.67,8496834018,9.7885E+12,spa,120,14,2,2007-06-30,Acantilado,genres.fiction,0,0,0,1,0,0,0,0,0,0,195,,3.89,book,1
30009745,Henry Alsberg: The Driving Force of the New Deal Federal Writers' Project,Susan Rubenstein Demasi,4.33,786495359,9.78079E+12,eng,296,3,2,2016-06-16,McFarland & Company,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,87,,4.33,book,1
25532312,Curried Chess,Markus Stormson,5.0,178462358X,9.78178E+12,eng,200,1,1,2015-08-28,Troubador Publishing Ltd,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,97,,5.0,book,1
15843197,Swans and Klons,Nora Olsen,2.88,1602828741,9.7816E+12,eng,192,108,38,2013-05-14,Bold Strokes Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,124,,3.27,book,1
23081394,The Pearl Quest,Gill Vickery,3.43,1472904508,9.78147E+12,eng,80,1,1,2014-07-01,Bloomsbury Publishing PLC,genres.fiction,0,0,0,1,0,0,0,0,0,0,110,,3.58,book,1
9925381,Ringing True,Robert  Morrow,3.89,1450268102,9.78145E+12,eng,328,25,17,2010-11-24,iUniverse.com,genres.fiction,0,0,0,1,0,0,0,0,0,0,154,,3.89,book,1
7960566,"The Promise (deWarenne Dynasty, #11)",Brenda Joyce,3.65,373774427,9.78037E+12,eng,379,924,70,2010-09-28,HQN Books,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,156,,3.94,book,1
6720402,The Dragon Whisperer  (Dragonsdome Chronicles #1),Lucinda Hare,4.23,552560227,9.78055E+12,eng,416,176,28,2011-04-07,Corgi Childrens,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,149,,4.38,book,1
18743233,"Un moment d'abandon (Les demoiselles de Spindle Cove, #1)",Tessa Dare,3.79,2290073784,9.78229E+12,fre,374,59,17,2014-01-08,J'ai Lu,genres.romance,0,0,0,0,0,0,0,0,1,0,116,,3.9,book,1
25418735,Dragon Born,Michael Noss,4.29,1508773882,9.78151E+12,eng,520,3,3,2015-04-17,CreateSpace Independent Publishing Platform,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,101,,4.29,book,1
18554813,Things Fall Apart,Chinua Achebe,3.61,141393963,9.78014E+12,eng,176,7,1,2013-04-25,Penguin Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,125,,3.63,book,1
103101,"Of Fire and Night (The Saga of Seven Suns, #5)",Kevin J. Anderson,3.92,446577189,9.78045E+12,eng,526,3258,56,2006-07-13,Aspect,genres.fiction,0,0,0,1,0,0,0,0,0,0,206,,3.73,book,1
14749757,"Una lama di luce (Commissario Montalbano, #19)",Andrea Camilleri,3.96,8838927057,9.78884E+12,ita,263,604,51,2012-06-07,Sellerio,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,135,,3.87,book,1
23206604,"A Reason To Kill (A Blacklick Valley Mystery, #2)",Donna Cummins,4.52,1501090194,9.7815E+12,eng,312,17,10,2014-09-12,Createspace Independent Publishing Platform,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,108,,4.53,book,1
18366222,Between the Stars,Jane Burdiak,5.0,1849633754,9.78185E+12,eng,203,1,1,2013-08-30,Austin Macauley,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,121,,4.5,book,1
18513631,"Tempting Mr. Perfect (Unlikely Love, #2)",Rebecca Rose,3.54,1455581410,9.78146E+12,eng,240,26,6,2014-09-02,Forever Yours,genres.romance,0,0,0,0,0,0,0,0,1,0,108,,3.43,book,1
23665434,"After Ever Happy (After, #4)",Anna Todd,4.08,1501106414,9.7815E+12,eng,672,15,4,2015-02-24,Gallery Books,genres.romance,0,0,0,0,0,0,0,0,1,0,103,,3.82,book,1
22557304,"Murder in Hindsight (New Scotland Yard/Doyle and Acton, #3)",Anne Cleeland,4.02,758287941,9.78076E+12,eng,352,441,89,2015-03-31,Kensington,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,102,,3.9,book,1
17383968,An Appetite for Wonder: The Making of a Scientist,Richard Dawkins,3.64,62225790,9.78006E+12,eng,294,89,12,2013-09-24,Ecco,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,120,,4.0,book,1
17965353,Juanita the Bruiser,James W. DeLong,4.0,148490754X,9.78148E+12,eng,332,3,4,2013-05-06,CreateSpace,genres.romance,0,0,0,0,0,0,0,0,1,0,124,,4.0,book,1
6430295,"Case Closed, Vol. 30",Gosho Aoyama,4.21,1421521989,9.78142E+12,eng,200,132,6,2009-07-21,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,170,,4.26,book,1
17613014,A Boy and a Bear in a Boat,Dave Shelton,3.47,1849920524,9.78185E+12,eng,304,24,7,2013-03-14,David Fickling Books (PB),genres.children,1,0,0,0,0,0,0,0,0,0,126,,3.44,book,1
35284613,Sixty Seconds: How long is the road to forgiveness?,Jesse Blackadder,4.31,146070875X,9.78146E+12,eng,384,45,15,2017-09-18,Commercial Women's Fiction,genres.fiction,0,0,0,1,0,0,0,0,0,0,72,,3.92,book,1
2435078,Naughty Little Angel,J. Tremble,4.27,193423088X,9.78193E+12,eng,259,74,12,2008-02-01,Life Changing Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,187,,4.24,book,1
15990500,The Jewels of Paradise,Donna Leon,3.09,434022276,9.78043E+12,eng,276,27,10,2012-10-04,William Heinemann,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,131,,3.85,book,1
76808,"Telling the Truth: The Gospel as Tragedy, Comedy, and Fairy Tale",Frederick Buechner,4.32,60611561,9.78006E+12,eng,112,2419,162,2009-05-05,HarperOne,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,172,,4.21,book,1
6349714,ABC Disney: An Alphabet Pop-Up,Robert Sabuda,4.17,1423109309,9.78142E+12,eng,16,11,4,2009-03-24,Disney Press,genres.children,1,0,0,0,0,0,0,0,0,0,174,,4.35,book,1
3127872,HMS Expedient,Peter Smalley,3.56,99474174,9.7801E+12,eng,416,54,5,2006-05-04,Arrow,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,208,,3.59,book,1
